20058	2357	1605	1.000	200.00	141.75	200.00	141.75	58.25	2026-01-08 10:46:38.538867
20059	2357	1652	1.000	60.00	51.95	60.00	51.95	8.05	2026-01-08 10:46:38.538867
20060	2357	1632	1.000	100.00	89.25	100.00	89.25	10.75	2026-01-08 10:46:38.538867
20061	2357	1660	1.000	100.00	81.94	100.00	81.94	18.06	2026-01-08 10:46:38.538867
20062	2357	1623	1.000	140.00	136.95	140.00	136.95	3.05	2026-01-08 10:46:38.538867
20063	2357	1641	1.000	75.00	84.05	75.00	84.05	-9.05	2026-01-08 10:46:38.538867
20064	2357	1654	21.000	75.00	82.09	1575.00	1723.89	-148.89	2026-01-08 10:46:38.538867
20065	2357	804	2.000	120.00	91.32	240.00	182.64	57.36	2026-01-08 10:46:38.538867
20066	2357	244	1.000	50.00	44.47	50.00	44.47	5.53	2026-01-08 10:46:38.538867
20067	2357	810	5.000	70.00	54.15	350.00	270.75	79.25	2026-01-08 10:46:38.538867
20068	2357	1818	1.000	80.00	60.54	80.00	60.54	19.46	2026-01-08 10:46:38.538867
20069	2357	1686	1.000	120.00	78.27	120.00	78.27	41.73	2026-01-08 10:46:38.538867
21315	2438	6232	4.000	40.00	25.75	160.00	103.00	57.00	2026-01-09 06:51:46.341777
21316	2438	6236	5.000	65.00	57.98	325.00	289.90	35.10	2026-01-09 06:51:46.341777
21317	2438	6249	2.000	70.00	48.25	140.00	96.50	43.50	2026-01-09 06:51:46.341777
21318	2438	6263	3.000	65.00	54.23	195.00	162.69	32.31	2026-01-09 06:51:46.341777
21319	2438	6263	1.000	60.00	54.23	60.00	54.23	5.77	2026-01-09 06:51:46.341777
21320	2438	6259	3.000	70.00	49.80	210.00	149.40	60.60	2026-01-09 06:51:46.341777
22866	2586	5950	2.000	175.00	159.28	350.00	318.56	31.44	2026-01-12 16:16:49.02059
22867	2586	6046	1.000	160.00	139.28	160.00	139.28	20.72	2026-01-12 16:16:49.02059
22868	2586	5951	1.000	190.00	169.93	190.00	169.93	20.07	2026-01-12 16:16:49.02059
22869	2586	6043	33.000	100.00	114.80	3300.00	3788.40	-488.40	2026-01-12 16:16:49.02059
22870	2586	6053	1.000	120.00	69.91	120.00	69.91	50.09	2026-01-12 16:16:49.02059
22871	2586	6059	1.000	500.00	169.28	500.00	169.28	330.72	2026-01-12 16:16:49.02059
22872	2586	6036	9.000	120.00	118.71	1080.00	1068.39	11.61	2026-01-12 16:16:49.02059
22873	2586	5957	6.000	250.00	194.28	1500.00	1165.68	334.32	2026-01-12 16:16:49.02059
22874	2586	6041	2.000	160.00	129.28	320.00	258.56	61.44	2026-01-12 16:16:49.02059
22875	2586	5956	1.000	130.00	89.28	130.00	89.28	40.72	2026-01-12 16:16:49.02059
22876	2586	6051	7.000	130.00	106.21	910.00	743.47	166.53	2026-01-12 16:16:49.02059
22877	2586	6042	12.000	140.00	139.28	1680.00	1671.36	8.64	2026-01-12 16:16:49.02059
22878	2586	5955	2.000	125.00	109.28	250.00	218.56	31.44	2026-01-12 16:16:49.02059
22879	2586	6057	2.000	220.00	179.28	440.00	358.56	81.44	2026-01-12 16:16:49.02059
22880	2586	6056	4.000	320.00	169.28	1280.00	677.12	602.88	2026-01-12 16:16:49.02059
22881	2586	5962	1.000	220.00	179.28	220.00	179.28	40.72	2026-01-12 16:16:49.02059
22882	2586	5962	2.000	230.00	179.28	460.00	358.56	101.44	2026-01-12 16:16:49.02059
22883	2586	5960	4.000	320.00	239.28	1280.00	957.12	322.88	2026-01-12 16:16:49.02059
22884	2586	6065	3.000	220.00	139.28	660.00	417.84	242.16	2026-01-12 16:16:49.02059
22885	2586	5961	1.000	340.00	219.28	340.00	219.28	120.72	2026-01-12 16:16:49.02059
22886	2586	5964	1.000	190.00	119.28	190.00	119.28	70.72	2026-01-12 16:16:49.02059
22887	2586	5965	1.000	190.00	119.28	190.00	119.28	70.72	2026-01-12 16:16:49.02059
22888	2586	5950	2.000	180.00	159.28	360.00	318.56	41.44	2026-01-12 16:16:49.02059
22889	2586	5967	2.000	160.00	139.28	320.00	278.56	41.44	2026-01-12 16:16:49.02059
